index,car_name,year_manufacture,fuel_type,transmission,ownership,engine,number_seats,kms_driven,car_price
559,1140,20,1,1,1,12,2,69.517,9.876
560,998,19,4,0,1,31,2,54.166,7.416
561,232,17,1,1,1,12,2,67.0,3.42
562,1188,15,4,0,1,137,2,21.0,5.1
563,1253,17,0,1,1,16,2,67.2,4.68
564,1067,19,1,1,1,137,2,69.0,8.1
565,1239,18,4,0,2,65,2,46.0,5.1
566,1323,19,4,0,1,137,2,42.0,25.079999999999995
567,1242,22,0,1,1,61,2,59.0,5.880000000000001
568,21,18,1,0,1,74,2,50.0,28.932
569,948,15,1,1,1,57,4,115.0,5.880000000000001
570,365,13,4,0,1,67,2,68.0,4.74
571,57,15,4,0,2,14,2,29.0,9.24
572,383,19,4,0,1,14,2,68.0,6.9
573,375,19,4,1,1,61,2,43.0,6.54
574,32,22,1,0,2,38,2,23.0,36.0
575,402,12,4,1,1,12,2,68.0,2.22
576,486,19,4,0,1,40,2,31.0,6.48
577,319,14,4,1,2,41,2,60.0,3.9
578,1408,16,4,1,1,14,2,59.0,4.32
579,112,17,4,1,1,65,2,61.0,2.9400000000000004
580,1325,16,4,0,2,12,2,52.0,18.0
581,1183,19,4,1,1,12,2,41.0,7.02
582,681,17,4,1,1,47,2,40.008,5.94
583,427,22,4,1,1,16,2,38.17,14.7
584,1067,19,1,1,1,16,2,47.0,8.7
585,1139,21,1,1,1,41,2,42.332,11.7
586,1406,15,4,1,1,12,2,34.0,3.42
587,1210,20,4,1,1,36,2,13.0,6.6
588,1048,24,4,0,1,12,2,10.0,13.5
589,649,15,4,1,1,47,2,37.0,4.788
590,428,20,4,0,2,44,2,39.0,12.0
591,429,19,1,0,1,22,2,129.0,11.939999999999998
592,757,24,4,0,1,12,2,20.0,23.052
593,1211,16,4,1,1,137,2,39.0,4.788
594,1252,20,0,1,1,44,2,72.0,5.580000000000001
595,420,20,1,0,1,123,2,63.0,13.2
596,1800,18,1,0,1,67,4,90.0,109.2
597,58,19,1,0,1,65,2,66.0,30.6
598,1321,19,4,0,2,47,2,27.0,23.4
599,575,19,4,0,1,137,2,94.0,7.8
600,544,22,4,1,1,137,2,26.0,10.68
601,552,24,4,1,1,72,2,1.199,13.5
602,1354,19,1,0,2,104,2,51.0,47.4
603,41,16,1,0,2,23,4,83.8,23.7
604,1730,19,1,1,1,137,2,75.0,6.54
605,980,15,4,1,1,12,2,13.0,2.7
606,1185,20,4,1,1,69,2,43.136,7.5
607,787,23,1,0,1,72,2,18.1,84.0
608,1354,19,1,0,1,13,2,46.0,51.0
609,1846,16,4,1,2,67,2,32.0,4.14
610,56,17,1,0,1,40,2,50.0,20.1
611,346,19,4,0,1,40,2,58.0,8.82
612,333,9,4,1,1,13,2,86.108,1.896
613,1402,14,4,1,1,14,2,55.63,3.0
614,111,13,4,1,1,83,2,63.723,1.608
615,1884,17,1,0,2,137,2,33.0,15.9
616,1252,19,0,1,1,12,2,75.27,4.08
617,647,14,4,1,3,24,2,80.502,3.168
618,152,16,4,1,1,90,2,39.52,2.6880000000000006
619,1707,20,4,0,1,74,2,38.0,21.6
620,945,15,1,1,2,104,4,116.509,5.556
621,19,15,1,0,2,67,2,76.398,13.02
622,54,20,1,0,1,16,2,36.0,32.088
623,1062,19,1,1,1,12,2,64.803,7.248
624,653,13,4,1,1,12,2,34.453,3.024
625,1166,20,4,0,2,61,2,17.348,6.9
626,34,16,1,0,2,40,2,51.0,17.58
627,352,17,4,1,1,40,2,58.0,6.78
628,1655,21,1,1,1,41,2,102.732,7.2
629,1409,16,4,0,1,67,2,90.592,4.8
630,82,23,1,0,1,0,2,22.0,52.5
631,1658,25,2,0,1,108,2,10.0,18.6
632,77,20,1,0,1,9,1,22.0,87.0
633,1705,18,4,1,2,67,2,65.0,3.9
634,538,21,1,0,1,14,2,59.0,19.5
635,374,18,4,0,1,12,2,42.306,5.94
636,1183,17,4,1,1,137,2,26.0,5.580000000000001
637,969,12,4,1,3,63,2,71.0,1.92
638,1819,13,4,0,1,71,1,44.0,14.1
639,778,20,4,0,1,13,2,11.0,44.4
640,291,18,4,1,1,14,2,19.062,5.64
641,400,21,4,1,1,108,2,28.0,10.02
642,95,18,1,0,1,12,2,78.0,38.4
643,488,17,4,1,1,14,2,28.148,4.68
644,1839,16,1,1,1,25,2,83.634,4.776
645,1085,19,4,1,1,56,4,36.845,8.532
646,1722,18,4,0,1,47,2,57.0,9.372
647,435,18,4,1,1,14,2,43.417,9.9
648,261,22,4,0,1,12,2,4.8,9.3
649,1129,17,4,1,1,72,2,58.955,3.6
650,1329,18,1,0,2,47,2,30.0,24.3
651,435,19,4,1,1,37,2,45.005,10.932
652,902,19,1,0,2,41,4,42.032,7.188
653,389,17,1,1,3,115,4,89.653,5.232000000000001
654,211,20,1,0,1,25,4,67.0,31.8
655,1094,17,4,1,2,79,4,75.765,7.5
656,310,18,4,0,1,74,2,74.007,15.0
657,948,16,1,1,2,47,4,63.457,7.08
658,574,19,4,0,2,12,2,57.0,7.5
659,1114,20,4,1,2,34,2,52.217,4.5
660,813,22,4,0,1,40,2,28.0,19.14
661,317,12,4,0,1,104,2,69.0,3.42
662,45,19,1,0,1,41,4,75.0,55.8
663,1833,17,1,1,2,16,2,71.033,4.716
664,1218,11,1,1,1,67,2,92.86,2.388
665,56,16,1,0,1,104,2,48.0,17.94
666,41,16,1,0,1,14,4,76.0,27.0
667,1667,23,4,0,1,25,2,26.0,13.38
668,1084,19,4,1,1,40,4,23.0,8.388
669,324,15,4,1,1,41,2,77.132,3.6
670,1521,18,1,0,2,12,2,52.0,6.9
671,504,19,4,1,1,74,2,30.0,5.7
672,871,19,1,1,1,58,4,58.0,12.42
673,1503,11,1,0,2,12,2,118.971,1.62
674,1856,19,4,0,1,17,2,51.0,7.488
675,1107,10,4,1,1,40,2,60.0,0.708
676,325,11,4,1,3,12,2,103.0,1.98
677,1735,17,4,1,1,67,2,48.15,4.188
678,52,20,1,0,1,17,2,65.0,24.6
679,1155,11,4,1,3,12,2,78.598,1.86
680,1183,19,4,1,1,54,2,53.633,6.180000000000001
681,1326,16,4,0,1,41,2,60.0,18.132
682,337,24,4,0,1,47,2,6.701,17.88
683,435,20,4,1,1,106,2,36.0,11.939999999999998
684,1753,18,1,0,1,56,4,63.0,23.4
685,1712,20,4,0,1,50,2,70.0,12.0
686,1876,13,4,0,1,137,2,71.76,3.276
687,1284,11,4,1,1,61,2,41.0,1.74
688,1513,17,1,0,1,72,2,84.612,10.956000000000001
689,1330,18,1,0,1,16,2,70.0,22.379999999999995
690,1059,20,1,1,1,37,2,124.183,7.116
691,901,18,1,1,1,16,4,33.647,9.18
692,1207,17,1,1,2,72,2,96.0,5.219999999999999
693,1307,20,1,0,1,34,2,42.0,35.1
694,813,23,4,0,1,12,2,12.8,20.7
695,633,12,4,1,2,137,2,72.504,2.4119999999999995
696,1252,19,0,1,1,123,2,47.756,4.092
697,1799,21,1,0,1,137,4,21.0,114.0
698,1023,18,4,1,1,130,2,80.425,4.68
699,990,11,4,1,1,47,2,41.643,1.68
700,571,14,4,1,1,40,2,37.125,4.5
701,350,18,4,1,2,47,2,34.511,6.84
702,571,16,4,1,3,40,2,87.013,4.224
703,319,13,4,1,1,50,2,149.232,3.252
704,1875,15,4,1,3,75,2,82.145,3.048
705,906,23,1,1,1,23,1,28.0,18.54
706,1737,14,1,1,1,14,2,75.805,3.384
707,1667,25,4,0,1,40,2,13.093,14.58
708,348,16,4,1,1,41,2,47.33,4.788
709,1439,21,4,0,1,98,2,21.0,10.572
710,1743,20,1,0,2,14,4,59.0,35.148
711,376,20,4,1,1,137,2,48.23,6.6
712,1262,16,4,1,1,75,2,69.24,3.78
713,909,24,1,0,1,40,1,18.0,20.879999999999995
714,347,17,4,0,1,56,2,79.0,7.14
715,1716,14,4,1,2,25,2,109.1,4.2
716,1084,19,4,1,1,12,4,33.0,8.22
717,677,25,4,1,1,47,2,0.9,12.0
718,434,19,4,1,1,40,2,49.0,9.18
719,350,18,4,1,1,137,2,55.0,6.96
720,1014,20,4,1,2,119,2,17.7,7.632
721,1811,10,4,0,3,2,5,90.0,16.2
722,1255,12,3,1,3,57,2,55.7,2.16
723,365,12,4,0,2,40,2,102.0,2.388
724,321,13,4,1,1,67,2,101.0,3.3
725,61,18,1,0,1,12,2,72.0,26.4
726,498,23,4,0,1,137,2,39.0,8.1
727,1242,18,0,1,1,17,2,72.0,4.62
728,1187,12,4,1,2,12,2,91.717,2.28
729,1263,18,4,1,1,12,2,60.0,3.972
730,1211,16,4,1,1,137,2,61.828,3.804
731,1249,15,4,1,1,25,2,98.554,2.856
732,1101,16,4,1,2,61,4,112.696,5.544
733,0,20,1,0,1,3,2,11.0,35.4
734,523,11,4,1,2,108,2,80.0,1.08
735,74,16,1,0,1,41,2,9.329,29.016
736,1527,20,1,1,1,107,2,64.419,7.992
737,1363,16,1,0,1,16,2,68.0,32.088
738,1180,19,1,1,1,12,2,91.892,6.756
739,672,18,4,1,2,12,2,50.827,5.748
740,996,18,4,1,1,67,2,69.167,6.636
741,61,24,1,0,1,137,2,7.0,78.9
742,1252,21,0,1,2,136,2,25.0,4.8
743,131,14,4,1,3,37,2,84.489,1.19046
744,758,24,1,1,1,67,2,35.343,14.184
745,63,20,1,0,1,137,2,41.0,35.4
746,1266,15,4,1,1,0,2,100.527,2.832
747,1658,23,2,0,1,131,2,54.239,4.404
748,1460,21,4,1,3,104,2,26.457,3.756
749,41,17,1,0,2,25,4,97.0,26.088
750,1096,17,0,1,1,2,4,67.231,5.832000000000001
751,1257,11,3,1,1,137,2,74.228,1.452
752,1027,20,0,1,1,44,2,55.362,5.412
753,420,18,1,0,1,12,2,58.0,11.292
754,638,13,4,0,3,75,2,80.896,2.148
755,912,24,1,1,1,137,1,36.398,21.3
756,1252,17,0,1,1,98,2,50.227,4.5
757,1757,24,1,0,1,12,4,31.0,53.34
758,996,19,4,1,1,138,2,17.359,8.34
759,1544,25,4,1,1,40,2,2.263,15.24
760,347,17,4,0,1,74,2,81.437,7.98
761,720,19,1,0,1,72,2,34.0,29.688
762,1331,17,1,0,2,41,2,80.228,23.1
763,344,19,1,1,1,12,2,65.911,8.58
764,699,21,4,0,1,110,2,39.898,9.54
765,49,21,4,0,1,41,1,11.0,78.0
766,820,23,1,1,1,12,4,25.0,9.6
767,1211,22,4,1,1,40,2,10.218,8.1
768,317,12,4,0,2,61,2,88.119,3.66
769,21,20,1,0,2,36,2,64.0,26.22
770,1238,24,4,1,1,35,2,14.572,12.096
771,1404,17,1,1,2,47,2,66.512,5.052
772,572,17,4,0,2,104,2,66.357,6.78
773,18,15,1,0,3,88,2,60.0,13.98
774,1769,14,1,1,1,37,5,91.865,6.792
775,767,23,1,1,1,45,2,31.409,21.420000000000005
776,1148,13,4,1,1,59,2,76.247,2.9400000000000004
777,1317,19,4,0,1,40,2,52.0,22.932
778,330,14,4,1,1,40,2,48.267,4.332
779,347,20,4,0,1,29,2,31.441,11.339999999999998
780,659,14,1,1,1,79,2,59.564,4.38
781,310,17,4,0,2,45,2,80.0,10.08
782,1149,13,4,1,2,14,2,65.115,3.42
783,372,18,4,1,2,40,2,46.149,5.580000000000001
784,330,13,4,1,1,72,2,65.598,3.852
785,1349,21,1,0,2,35,2,72.0,42.9
786,1425,17,1,1,1,12,2,72.35,6.78
787,1001,21,4,1,1,40,2,18.959,8.7
788,330,16,4,1,1,61,2,80.078,5.052
789,1826,14,1,0,2,47,2,58.0,7.8
790,576,20,4,1,1,35,2,49.613,7.788
791,1436,22,1,1,1,19,2,80.002,9.960000000000003
792,1386,23,4,1,1,40,2,16.194,11.760000000000002
793,337,23,4,0,1,40,2,55.617,14.82
794,361,22,4,1,1,13,2,38.409,11.28
795,307,17,4,0,1,36,2,68.045,3.9
796,1050,22,4,1,1,40,2,7.342,11.112
797,358,20,4,0,1,137,2,27.914,11.339999999999998
798,553,24,4,0,1,137,2,8.639,15.12
799,553,24,4,0,1,40,2,11.069,14.22
800,358,21,4,0,1,14,2,73.971,11.628
801,375,20,4,1,1,137,2,70.379,6.180000000000001
802,557,24,4,1,1,47,2,19.108,11.988
803,604,21,4,1,1,88,2,37.842,10.788
804,1762,10,1,1,1,59,4,120.0,2.7
805,1348,23,1,0,1,60,2,24.0,67.8
806,734,24,1,0,2,65,2,35.5,30.0
807,1347,24,4,0,1,69,2,15.0,73.2
808,714,24,1,0,1,70,2,9.9,88.8
809,94,25,4,0,1,40,2,7.6,89.4
810,358,20,4,0,2,40,2,57.826,10.68
811,1655,20,1,1,1,137,2,91.216,7.5
812,557,24,4,1,1,40,2,13.731,11.988
813,360,20,4,1,1,16,2,60.477,9.0
814,1167,20,1,0,1,47,2,105.911,7.668
815,604,22,4,1,2,12,2,18.072,11.1
816,647,21,4,1,1,12,2,53.608,8.388
817,1758,24,4,1,1,12,2,17.79,9.588
818,501,23,4,1,1,131,2,24.154,8.028
819,1459,19,4,1,1,12,2,24.744,3.6
820,500,23,4,1,2,12,2,38.985,6.936
821,1129,17,4,1,1,137,2,41.05,3.936
822,984,20,4,1,1,36,2,61.714,4.416
823,1232,23,4,1,1,138,2,20.092,10.488
824,1392,24,4,1,1,36,2,74.811,8.112
825,1104,22,4,1,1,14,4,8.702,11.747999999999998
826,266,22,4,1,1,40,2,34.039,7.32
827,347,19,4,0,2,60,2,98.285,8.04
828,732,21,1,1,1,12,2,72.0,16.2
829,494,23,4,1,1,28,2,50.0,5.76
830,30,21,4,0,1,74,2,120.0,23.46
831,943,21,1,1,1,86,4,76.813,12.888
832,1122,14,4,1,2,59,2,80.0,1.5
833,1709,22,4,0,1,82,2,20.0,49.08
834,1318,23,1,0,2,12,4,24.0,46.8
835,1783,20,1,1,1,72,2,43.2,22.679999999999996
836,695,23,4,1,1,35,2,42.0,7.8
837,1354,20,1,0,1,75,2,49.0,52.8
838,914,16,1,1,1,12,1,195.0,2.16
839,908,24,1,1,1,59,2,12.2,19.8
840,414,24,4,1,1,44,2,23.0,8.28
841,1339,23,1,0,1,44,2,17.0,69.6
842,421,18,1,1,1,12,2,70.0,10.139999999999999
843,421,19,1,1,2,67,2,75.0,11.1
844,1211,21,4,1,1,37,2,72.521,7.32
845,88,24,1,0,1,137,2,19.0,72.0
846,545,23,1,1,1,41,2,37.233,13.8
847,1136,23,4,0,1,59,2,2.682,6.6
848,1835,19,1,1,1,44,2,115.0,4.919999999999999
849,1352,24,1,0,1,14,2,24.9,85.8
850,587,22,1,1,1,128,2,74.0,13.14
851,265,22,4,1,1,69,1,25.102,7.68
852,1629,13,4,1,2,92,2,16.7,0.72
853,719,23,4,0,1,88,0,7.5,56.4
854,827,22,1,1,1,12,4,60.0,9.6
855,1761,14,1,1,1,123,2,113.0,6.6
856,996,21,4,1,1,29,4,37.8,7.8
857,1799,21,1,0,1,82,2,56.0,189.6
858,702,15,1,1,2,130,4,100.0,3.6
859,1791,25,1,0,1,66,2,0.25,36.6
860,990,13,4,1,3,12,2,80.0,1.812
861,1312,25,1,0,1,36,2,4.0,74.4
862,1006,24,4,1,1,37,3,3.731,10.08
863,1279,24,4,1,1,101,4,4.028,13.5
864,900,19,1,1,1,137,2,70.0,7.8
865,1370,17,1,0,2,38,2,13.0,57.3
866,984,22,4,1,1,16,2,65.0,3.96
867,404,13,3,1,2,101,2,73.0,2.04
868,1182,17,1,1,1,61,4,77.2,6.3
869,1361,23,1,0,2,138,2,15.0,140.4
870,15,16,1,0,4,40,2,120.0,17.4
871,1446,19,4,0,2,108,2,45.2,3.6
872,329,16,4,0,1,137,2,75.2,5.1
873,99,23,1,0,1,74,2,25.0,99.6
874,980,16,4,1,4,12,4,80.0,2.4
875,946,16,1,1,2,104,2,160.0,5.4
876,1201,20,4,1,1,16,4,65.15,5.7
877,45,20,1,0,1,74,2,65.0,55.2
878,1180,17,1,1,2,44,4,80.0,5.519999999999999
879,938,20,1,1,2,107,2,50.0,10.8
880,429,18,1,0,2,40,4,108.0,10.2
881,1359,19,1,0,2,91,2,45.0,71.4
882,325,9,4,1,3,67,4,139.0,1.548
883,134,14,1,1,2,41,2,120.0,3.48
884,61,22,1,0,1,16,2,29.0,57.6
885,282,19,1,0,2,138,2,80.105,5.4
886,1234,22,1,1,1,72,2,60.0,10.5
887,1448,20,4,1,1,12,2,70.0,3.0
888,1354,22,1,0,1,16,2,45.0,67.2
889,615,17,4,0,1,16,2,110.0,4.5
890,1182,12,1,1,2,110,2,120.0,2.88
891,1142,20,1,1,1,136,2,72.568,8.7
892,784,22,4,0,1,14,2,40.0,230.4
893,128,12,4,1,1,16,2,81.0,1.26
894,123,20,4,1,1,70,2,30.0,4.38
895,1234,22,1,1,2,59,2,100.0,9.6
896,1890,25,4,0,1,44,2,7.0,82.2
897,1337,21,1,0,1,40,2,18.77,67.2
898,563,20,1,1,1,67,2,85.68,11.1
899,350,19,4,1,1,137,2,61.548,8.7
900,82,22,1,0,1,16,2,25.0,36.0
901,969,12,4,1,4,12,2,100.0,1.68
902,1200,19,1,1,1,107,2,80.0,5.1
903,689,24,4,1,1,29,2,5.0,8.4
904,1294,19,1,0,1,74,2,12.0,79.2
905,656,20,1,1,2,12,5,84.25,8.28
906,866,5,1,1,3,72,2,120.0,2.16
907,540,23,4,1,1,12,2,35.0,9.6
908,1307,18,1,0,2,16,2,37.0,25.8
909,704,19,4,1,1,41,2,72.0,6.78
910,1145,22,1,1,1,104,2,72.0,10.139999999999999
911,1524,17,1,1,2,29,2,80.25,5.4
912,1419,19,1,0,1,12,2,50.0,69.6
913,674,19,1,1,1,41,2,75.0,6.24
914,1007,21,4,0,1,65,2,48.763,8.4
915,343,19,1,1,1,14,2,34.142,8.7
916,1335,24,4,0,1,138,2,8.9,80.4
917,399,22,4,1,1,36,4,25.0,8.1
918,1486,24,4,1,1,59,4,25.0,8.4
919,1094,22,4,1,2,14,2,70.0,9.24
920,1317,22,4,0,1,12,2,28.0,51.0
921,1560,23,4,1,1,137,2,21.0,7.8
922,689,23,4,1,1,67,2,40.0,6.84
923,1249,17,4,1,1,74,2,40.0,3.78
924,67,18,1,0,1,26,4,65.5,30.9
925,1670,17,1,1,1,92,2,90.0,6.96
926,218,12,4,1,2,123,4,179.0,1.8
927,824,19,1,1,1,12,4,40.0,6.119999999999999
928,1799,22,1,0,1,130,2,27.0,202.8
929,701,19,4,1,3,50,2,70.0,6.3
930,987,8,4,1,2,70,2,60.0,0.78
931,1873,18,4,1,1,25,2,40.0,5.988
932,86,24,4,0,1,2,4,10.0,48.0
933,1094,18,4,1,2,12,2,40.0,7.14
934,1281,9,4,1,3,74,2,29.081,1.068
935,622,21,4,1,1,63,4,30.0,6.432
936,1589,20,1,1,1,12,2,66.0,13.14
937,35,15,4,0,2,13,2,80.0,14.4
938,1183,25,4,1,1,70,0,6.2,8.64
939,1152,24,4,1,2,130,1,20.0,5.64
940,1375,20,4,0,2,12,1,40.0,41.4
941,967,6,4,1,2,51,2,80.0,0.78
942,1009,23,4,1,1,83,2,20.0,7.8
943,121,9,4,1,3,130,2,60.0,1.8
944,1892,22,1,0,1,74,1,34.0,65.4
945,964,5,4,1,1,130,4,30.0,0.66
946,877,22,1,1,1,71,1,120.0,13.8
947,965,3,4,1,4,12,4,50.0,0.54
948,780,23,1,0,1,57,2,38.0,58.5
949,1216,9,4,1,2,137,2,85.0,1.5
950,367,22,4,0,1,101,2,25.0,20.4
951,1286,10,4,1,2,41,2,120.0,1.14
952,1371,25,1,0,1,91,4,1.4,212.4
953,293,20,1,1,1,35,4,65.5,7.8
954,135,11,1,1,4,137,5,380.0,2.04
955,1472,19,1,1,2,135,2,50.0,8.4
956,1135,22,4,1,1,130,2,40.0,4.68
957,1290,3,4,1,2,29,2,100.0,0.468
958,978,24,4,1,1,92,2,5.0,4.536
959,702,19,1,1,1,137,2,90.0,6.6
960,859,7,1,1,1,74,5,100.0,5.880000000000001
961,984,21,4,1,3,74,5,50.0,3.48
962,886,13,1,1,4,35,2,110.0,4.2
963,887,15,1,0,2,137,2,120.0,5.76
964,1433,18,1,1,1,61,2,116.0,5.7
965,1239,20,4,0,1,92,4,25.0,5.112
966,1508,20,1,0,2,18,2,75.0,16.8
967,835,16,1,1,4,2,2,120.0,4.8
968,244,7,4,1,2,130,2,70.0,1.44
969,1256,12,4,1,1,131,2,90.0,1.92
970,988,13,4,1,4,37,2,120.0,1.2
971,1459,23,4,1,1,11,4,25.0,5.16
972,315,7,4,1,1,137,2,263.0,2.1
973,1079,20,4,1,1,2,2,110.0,3.24
974,1270,21,4,1,3,16,2,10.0,4.8
975,1246,10,3,1,1,11,2,137.535,1.2
976,1209,18,1,1,2,60,2,90.0,4.44
977,1080,24,0,1,1,11,2,35.0,4.836
978,732,22,1,1,1,44,2,40.0,19.2
979,1076,23,4,1,1,44,2,39.0,6.24
980,429,21,1,0,1,137,2,73.2,19.08
981,566,20,1,1,1,12,2,88.5,11.88
982,984,21,4,1,1,40,2,49.0,4.32
983,680,21,4,1,1,41,2,45.0,8.88
984,327,11,4,1,1,14,2,114.862,2.172
985,341,18,1,1,1,2,2,147.947,11.4
986,280,25,4,0,1,13,2,4.391,11.364000000000003
987,1257,10,3,1,1,50,2,115.549,0.765636
988,272,19,4,1,1,36,2,38.738,5.34
989,1143,18,1,1,1,40,2,85.762,7.62
990,1806,25,4,1,1,12,2,27.987,9.384
991,321,13,4,1,1,4,2,141.918,3.624
992,1016,24,4,1,1,16,2,39.558,8.676
993,491,16,1,1,2,137,2,68.456,4.128
994,1206,14,1,1,1,130,2,86.0,4.08
995,1135,24,4,1,1,16,2,29.782,5.280000000000001
996,987,14,4,1,2,74,5,95.046,1.3799999999999997
997,1067,19,1,1,1,13,2,133.053,5.952
998,891,16,1,0,2,130,5,151.537,5.544
999,269,20,4,1,1,72,2,91.437,5.280000000000001
1000,1123,18,4,1,1,12,2,11.615,2.136
1001,1330,15,1,0,2,29,2,85.471,13.452
1002,701,16,4,1,1,35,2,82.591,4.08
1003,658,20,1,1,1,38,2,73.0,8.7
1004,1431,15,1,1,1,40,2,68.0,5.052
1005,404,13,3,1,2,16,2,73.592,1.536
1006,319,12,4,1,5,13,2,114.361,2.976
1007,1065,17,1,1,2,40,2,84.193,6.192
1008,1815,20,4,1,2,36,2,57.0,6.3
1009,351,17,4,1,1,14,2,48.727,7.116
1010,1019,25,4,1,1,50,2,6.51,12.516
1011,265,24,4,1,1,12,2,33.088,7.98
1012,1542,14,1,1,3,50,2,151.434,2.9400000000000004
1013,1184,20,4,1,1,3,2,21.166,6.564
1014,1871,15,1,1,2,12,2,106.647,3.0119999999999996
1015,642,17,4,1,4,88,5,37.93,3.312
1016,494,17,4,1,1,13,2,128.281,3.612
1017,1780,13,1,1,3,87,4,168.062,5.628000000000001
1018,1400,22,4,0,1,61,2,13.333,5.916
1019,956,17,1,1,2,50,2,151.026,3.108
1020,1550,14,1,0,2,67,2,134.521,4.716
1021,1542,15,1,1,2,41,2,132.996,3.48
1022,93,22,1,0,1,50,2,29.0,67.8
1023,338,23,4,1,1,137,2,19.534,15.504
1024,1536,22,4,1,1,13,2,88.673,7.728
1025,679,23,4,0,1,3,2,32.272,13.116
1026,1832,20,4,1,2,132,2,26.85,5.196
1027,630,12,4,1,4,50,2,120.426,1.181964
1028,454,18,4,1,1,39,2,21.796,2.952
1029,1869,15,1,1,1,12,2,118.881,3.228
1030,1809,21,4,1,2,74,4,32.039,9.3
1031,996,20,4,1,1,74,4,124.763,6.444
1032,881,18,1,1,3,12,2,201.197,8.34
1033,933,18,1,1,2,137,2,81.672,10.212
1034,1183,24,4,1,1,137,2,20.248,8.784
1035,1266,15,4,1,1,13,2,73.639,2.652
1036,1266,13,4,1,2,16,2,82.028,1.86
1037,270,19,4,1,4,74,2,32.375,4.644
1038,1066,18,1,1,1,82,5,182.048,5.7
1039,783,17,1,0,1,138,2,158.108,15.936
1040,1784,19,1,1,1,137,2,74.176,13.56
1041,1515,23,4,1,2,2,2,17.805,10.847999999999999
1042,1284,12,4,1,1,16,2,105.209,1.572
1043,1257,11,3,1,1,60,2,72.792,1.181148
1044,1200,17,1,1,2,29,2,93.411,4.44
1045,1575,22,1,1,1,12,2,51.954,17.424
1046,559,16,1,1,1,4,2,199.085,4.632
1047,1162,14,4,1,1,134,2,213.709,2.9640000000000004
1048,492,16,1,1,1,12,2,134.698,3.18
1049,110,15,1,1,1,128,1,82.983,1.284
1050,494,16,4,1,1,90,3,81.678,3.552
1051,1635,17,4,1,2,40,2,50.789,1.038036
1052,907,21,1,1,1,74,4,46.994,9.384
1053,352,19,4,1,1,40,2,19.528,8.748
1054,1586,20,1,1,2,16,2,68.315,8.7
1055,194,20,4,1,1,2,2,69.72,6.984
1056,1141,19,1,1,1,29,2,110.655,6.180000000000001
1057,1257,12,3,1,2,31,2,87.1,1.284
1058,702,16,1,1,2,18,2,124.012,3.828
1059,232,13,1,1,2,41,4,92.251,1.608
1060,245,11,4,1,2,12,2,61.127,0.970824
1061,392,17,1,1,1,16,2,141.083,4.788
1062,1202,17,4,1,2,12,2,61.802,3.9
1063,124,18,1,1,3,137,2,147.215,2.772
1064,1114,20,4,1,1,16,2,74.295,5.316
1065,1266,20,4,1,2,12,2,66.29,4.188
1066,1236,21,1,1,1,3,2,92.485,9.864000000000003
1067,999,21,4,1,1,12,2,57.563,6.432
1068,635,14,4,1,1,14,2,30.675,2.7
1069,1183,16,4,1,1,44,2,58.835,4.044
1070,1838,16,1,1,3,31,2,122.571,3.096
1071,568,16,1,1,2,126,2,116.064,4.884
1072,174,15,1,1,1,120,1,128.396,1.896
1073,1340,20,4,0,2,14,2,47.0,182.4
1074,1421,22,4,0,1,59,2,10.0,210.0
1075,112,17,4,1,1,59,2,37.275,3.0599999999999996
1076,1336,20,1,0,1,3,2,44.0,52.8
1077,1336,20,1,0,1,65,2,39.0,52.2
1078,530,8,4,1,5,13,2,97.767,1.015644
1079,1347,23,4,0,1,16,2,32.0,67.8
1080,269,21,4,1,1,14,2,53.931,6.0
1081,148,17,1,1,1,90,3,73.818,4.164
1082,373,20,4,0,1,36,2,27.2,8.28
1083,907,20,1,1,1,35,2,46.365,9.264
1084,1050,22,4,1,1,16,2,82.496,10.464000000000002
1085,1426,19,1,0,1,37,4,73.656,7.812
1086,1068,19,1,1,1,24,2,92.53,6.516
1087,903,20,1,1,2,12,2,68.364,7.896
1088,730,21,4,1,1,36,2,30.224,15.132
1089,996,20,4,1,1,90,3,88.658,7.02
1090,1237,23,4,1,1,137,2,26.396,12.636
1091,907,20,1,1,1,36,2,60.02,8.952
1092,980,17,4,1,1,130,2,55.107,3.216
1093,1048,25,4,0,1,12,2,3.925,14.916
1094,972,20,4,1,1,67,2,21.949,3.876
1095,1183,19,4,1,1,83,2,41.899,6.0
1096,61,22,1,0,1,59,2,43.0,55.2
1097,1892,24,1,0,1,61,2,20.0,73.2
1098,1348,23,1,0,1,107,2,24.0,67.8
1099,32,18,1,0,1,72,2,39.356,21.0
1100,1368,20,1,0,1,137,2,18.0,85.8
1101,1302,16,1,0,1,16,2,40.0,16.5
1102,984,19,4,1,1,12,2,30.555,3.78
1103,1062,18,1,1,1,16,2,119.878,5.736
1104,652,14,4,1,1,69,4,84.557,2.9160000000000004
1105,1060,20,1,1,1,138,2,96.528,6.432
1106,932,20,1,1,1,16,2,44.081,13.488
1107,1462,24,4,0,1,137,2,6.494,9.3
1108,1207,17,1,1,1,13,2,118.631,4.08
1109,984,21,4,1,1,12,2,47.133,4.212
1110,269,20,4,1,1,137,2,94.025,5.4719999999999995
1111,690,19,4,1,1,44,2,68.841,6.023999999999999
1112,554,22,4,0,1,137,2,31.952,12.552000000000001
1113,421,22,1,1,2,44,2,66.518,13.56
1114,554,22,4,0,2,14,2,26.684,12.636
